"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 22:36:21 GMT 2022","Fri Nov 25 22:36:22 GMT 2022","889","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 25 22:36:41 GMT 2022","Fri Nov 25 22:36:42 GMT 2022","742","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByPathParam","getOneStarshipByPathParam",""
"passed","Fri Nov 25 22:36:23 GMT 2022","Fri Nov 25 22:36:24 GMT 2022","907","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 25 22:36:26 GMT 2022","Fri Nov 25 22:36:27 GMT 2022","820","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getAllPlanets","getAllPlanets",""
"passed","Fri Nov 25 22:36:36 GMT 2022","Fri Nov 25 22:36:37 GMT 2022","774","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Nov 25 22:36:46 GMT 2022","Fri Nov 25 22:36:46 GMT 2022","688","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"passed","Fri Nov 25 22:36:43 GMT 2022","Fri Nov 25 22:36:44 GMT 2022","827","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Fri Nov 25 22:36:24 GMT 2022","Fri Nov 25 22:36:25 GMT 2022","837","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"unknown","Fri Nov 25 22:36:15 GMT 2022","Fri Nov 25 22:36:15 GMT 2022","0","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"unknown","Fri Nov 25 22:36:15 GMT 2022","Fri Nov 25 22:36:15 GMT 2022","1","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Nov 25 22:36:26 GMT 2022","Fri Nov 25 22:36:26 GMT 2022","679","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithNonExistingId","getOneVehicleWithNonExistingId",""
"passed","Fri Nov 25 22:36:40 GMT 2022","Fri Nov 25 22:36:41 GMT 2022","828","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getAllStarships","getAllStarships",""
"passed","Fri Nov 25 22:36:34 GMT 2022","Fri Nov 25 22:36:35 GMT 2022","749","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByPathParam","getOneFilmByPathParam",""
"passed","Fri Nov 25 22:36:15 GMT 2022","Fri Nov 25 22:36:19 GMT 2022","3247","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getAllVehicles","getAllVehicles",""
"passed","Fri Nov 25 22:36:32 GMT 2022","Fri Nov 25 22:36:33 GMT 2022","1469","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getAllFilms","getAllFilms",""
"passed","Fri Nov 25 22:36:43 GMT 2022","Fri Nov 25 22:36:43 GMT 2022","803","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Fri Nov 25 22:36:22 GMT 2022","Fri Nov 25 22:36:23 GMT 2022","778","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 25 22:36:45 GMT 2022","Fri Nov 25 22:36:46 GMT 2022","677","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithNonExistingId","getOneStarshipWithNonExistingId",""
"passed","Fri Nov 25 22:36:44 GMT 2022","Fri Nov 25 22:36:45 GMT 2022","779","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Fri Nov 25 22:36:33 GMT 2022","Fri Nov 25 22:36:34 GMT 2022","707","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByInvalidQueryParam","getOneFilmByInvalidQueryParam",""
"passed","Fri Nov 25 22:36:19 GMT 2022","Fri Nov 25 22:36:20 GMT 2022","937","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByPathParam","getOneVehicleByPathParam",""
"passed","Fri Nov 25 22:36:25 GMT 2022","Fri Nov 25 22:36:26 GMT 2022","805","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 25 22:36:30 GMT 2022","Fri Nov 25 22:36:31 GMT 2022","777","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Fri Nov 25 22:36:29 GMT 2022","Fri Nov 25 22:36:29 GMT 2022","770","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Fri Nov 25 22:36:28 GMT 2022","Fri Nov 25 22:36:29 GMT 2022","798","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByPathParam","getOnePlanetByPathParam",""
"passed","Fri Nov 25 22:36:42 GMT 2022","Fri Nov 25 22:36:43 GMT 2022","789","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"unknown","Fri Nov 25 22:36:15 GMT 2022","Fri Nov 25 22:36:15 GMT 2022","0","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Nov 25 22:36:35 GMT 2022","Fri Nov 25 22:36:36 GMT 2022","786","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Nov 25 22:36:20 GMT 2022","Fri Nov 25 22:36:21 GMT 2022","920","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 25 22:36:38 GMT 2022","Fri Nov 25 22:36:39 GMT 2022","752","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getAllSpecies","getAllSpecies",""
"passed","Fri Nov 25 22:36:19 GMT 2022","Fri Nov 25 22:36:19 GMT 2022","785","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"passed","Fri Nov 25 22:36:39 GMT 2022","Fri Nov 25 22:36:40 GMT 2022","1542","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByPathParam","getOneSpeciesByPathParam",""
"passed","Fri Nov 25 22:36:30 GMT 2022","Fri Nov 25 22:36:30 GMT 2022","879","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Fri Nov 25 22:36:31 GMT 2022","Fri Nov 25 22:36:32 GMT 2022","674","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"unknown","Fri Nov 25 22:36:15 GMT 2022","Fri Nov 25 22:36:15 GMT 2022","0","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Nov 25 22:36:27 GMT 2022","Fri Nov 25 22:36:28 GMT 2022","665","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"passed","Fri Nov 25 22:36:36 GMT 2022","Fri Nov 25 22:36:36 GMT 2022","843","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Nov 25 22:36:37 GMT 2022","Fri Nov 25 22:36:38 GMT 2022","680","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithNonExistingId","getOneFilmWithNonExistingId",""
